Map,triangle
AR0506SR,33
AR0506SR,31
AR0506SR,39
AR0506SR,23
AR0506SR,27
AR0506SR,44
AR0506SR,30
AR0506SR,25
AR0506SR,36
AR0506SR,35
AR0506SR,30
AR0506SR,29
AR0506SR,27
AR0506SR,29
AR0506SR,25
AR0506SR,48
AR0506SR,39
AR0506SR,35
AR0506SR,33
AR0506SR,41
AR0506SR,36
AR0506SR,40
AR0506SR,27
AR0506SR,26
AR0506SR,29
AR0506SR,34
AR0506SR,45
AR0506SR,20
AR0506SR,15
AR0506SR,13
AR0506SR,17
AR0506SR,22
AR0506SR,18
AR0506SR,16
AR0506SR,37
AR0506SR,34
AR0506SR,39
AR0506SR,35
AR0506SR,26
AR0506SR,14
AR0506SR,25
AR0506SR,33
AR0506SR,25
AR0506SR,23
AR0506SR,59
AR0506SR,77
AR0506SR,45
AR0506SR,55
AR0506SR,41
AR0506SR,47
AR0506SR,68
AR0506SR,34
AR0506SR,29
AR0506SR,42
AR0506SR,28
AR0506SR,40
AR0506SR,50
AR0506SR,16
AR0506SR,34
AR0506SR,21
AR0506SR,47
AR0506SR,41
AR0506SR,24
AR0506SR,69
AR0506SR,28
AR0506SR,51
AR0506SR,43
AR0506SR,40
AR0506SR,38
AR0506SR,34
AR0506SR,19
AR0506SR,33
AR0506SR,12
AR0506SR,41
AR0506SR,32
AR0509SR,16
AR0509SR,21
AR0509SR,16
AR0509SR,7
AR0509SR,18
AR0509SR,26
AR0509SR,23
AR0509SR,55
AR0509SR,21
AR0509SR,45
AR0509SR,32
AR0509SR,40
AR0509SR,17
AR0509SR,16
AR0509SR,14
AR0509SR,15
AR0509SR,19
AR0509SR,22
AR0509SR,18
AR0509SR,19
AR0509SR,20
AR0509SR,20
AR0509SR,30
AR0509SR,18
AR0509SR,24
AR0509SR,17
AR0509SR,6
AR0509SR,20
AR0509SR,14
AR0509SR,22
AR0509SR,14
AR0509SR,24
AR0509SR,24
AR0509SR,12
AR0509SR,30
AR0509SR,54
AR0509SR,30
AR0509SR,49
AR0509SR,35
AR0509SR,49
AR0509SR,24
AR0509SR,18
AR0509SR,23
AR0509SR,27
AR0509SR,15
AR0509SR,18
AR0509SR,26
AR0509SR,44
AR0509SR,21
AR0509SR,19
AR0509SR,12
AR0509SR,22
AR0509SR,16
AR0509SR,12
AR0509SR,15
AR0509SR,24
AR0509SR,16
AR0509SR,22
AR0509SR,30
AR0509SR,26
AR0509SR,18
AR0509SR,69
AR0509SR,50
AR0509SR,52
AR0509SR,43
AR0509SR,41
AR0509SR,31
AR0509SR,36
AR0509SR,19
AR0509SR,32
AR0509SR,24
AR0509SR,37
AR0509SR,28
AR0509SR,28
AR0509SR,6
AR0509SR,19
AR0509SR,21
AR0509SR,23
AR0509SR,19
AR0509SR,11
AR0509SR,15
AR0509SR,23
AR0509SR,23
AR0509SR,20
AR0509SR,20
AR0509SR,20
AR0509SR,14
AR0509SR,20
AR0509SR,28
AR0509SR,20
AR0509SR,16
AR0509SR,7
AR0509SR,10
AR0509SR,13
AR0509SR,14
AR0509SR,16
AR0509SR,22
AR0509SR,17
AR0509SR,29
AR0509SR,30
AR0509SR,53
AR0509SR,55
AR0509SR,45
AR0509SR,26
AR0509SR,31
AR0509SR,17
AR0509SR,19
AR0509SR,12
AR0509SR,27
AR0509SR,30
AR0509SR,17
AR0509SR,16
AR0509SR,12
AR0509SR,19
AR0509SR,15
AR0509SR,12
AR0509SR,29
AR0509SR,24
AR0509SR,30
AR0509SR,17
AR0509SR,41
AR0509SR,32
AR0509SR,39
AR0509SR,47
AR0509SR,55
AR0509SR,41
AR0509SR,21
AR0509SR,39
AR0509SR,52
AR0509SR,26
AR0509SR,25
AR0509SR,24
AR0509SR,53
AR0509SR,38
AR0509SR,35
AR0509SR,50
AR0509SR,53
AR0509SR,26
AR0509SR,36
AR0509SR,31
AR0509SR,51
AR0509SR,40
AR0509SR,40
AR0509SR,37
AR0509SR,40
AR0509SR,41
AR0509SR,47
AR0509SR,22
AR0509SR,20
AR0509SR,22
AR0509SR,21
AR0509SR,19
AR0509SR,25
AR0509SR,24
AR0509SR,27
AR0509SR,69
AR0509SR,41
AR0509SR,51
AR0509SR,63
AR0509SR,32
AR0509SR,31
AR0509SR,27
AR0509SR,24
AR0509SR,36
AR0509SR,39
AR0509SR,37
AR0509SR,43
AR0509SR,37
AR0509SR,20
AR0509SR,26
AR0509SR,10
AR0509SR,16
AR0509SR,14
AR0509SR,16
AR0509SR,19
AR0509SR,37
AR0509SR,37
AR0509SR,43
AR0509SR,21
AR0509SR,21
AR0509SR,21
AR0509SR,30
AR0509SR,29
AR0509SR,29
AR0509SR,48
AR0509SR,25
AR0509SR,31
AR0509SR,46
AR0509SR,35
AR0509SR,50
AR0509SR,56
AR0509SR,38
AR0509SR,44
AR0509SR,41
AR0509SR,34
AR0509SR,34
AR0509SR,28
AR0509SR,38
AR0509SR,22
AR0509SR,30
AR0509SR,41
AR0509SR,30
AR0509SR,37
AR0509SR,42
AR0509SR,36
AR0509SR,35
AR0509SR,33
AR0509SR,40
AR0509SR,32
AR0509SR,22
AR0509SR,18
AR0509SR,51
AR0509SR,29
AR0509SR,33
AR0509SR,33
AR0509SR,36
AR0509SR,12
AR0509SR,32
AR0509SR,36
AR0509SR,26
AR0509SR,30
AR0509SR,32
AR0509SR,31
AR0509SR,32
AR0509SR,18
AR0509SR,12
AR0509SR,14
AR0509SR,21
AR0509SR,29
AR0509SR,24
AR0509SR,17
AR0509SR,25
AR0509SR,30
AR0509SR,49
AR0509SR,23
AR0509SR,18
AR0509SR,11
AR0509SR,15
AR0509SR,26
AR0509SR,27
AR0509SR,12
AR0509SR,12
AR0509SR,24
AR0509SR,26
AR0509SR,52
AR0509SR,43
AR0509SR,55
AR0509SR,54
AR0509SR,46
AR0509SR,39
AR0509SR,38
AR0509SR,65
AR0510SR,60
AR0510SR,23
AR0510SR,12
AR0510SR,15
AR0510SR,24
AR0510SR,17
AR0510SR,15
AR0510SR,42
AR0510SR,25
AR0510SR,24
AR0510SR,26
AR0510SR,14
AR0510SR,41
AR0510SR,21
AR0510SR,18
AR0510SR,37
AR0510SR,35
AR0510SR,18
AR0510SR,15
AR0510SR,19
AR0510SR,26
AR0510SR,15
AR0510SR,43
AR0510SR,74
AR0510SR,34
AR0510SR,10
AR0510SR,29
AR0510SR,24
AR0510SR,30
AR0510SR,46
AR0510SR,30
AR0510SR,24
AR0510SR,57
AR0510SR,46
AR0510SR,39
AR0510SR,34
AR0510SR,29
AR0510SR,39
AR0510SR,44
AR0510SR,9
AR0510SR,24
AR0510SR,42
AR0510SR,33
AR0510SR,28
AR0510SR,15
AR0510SR,15
AR0510SR,56
AR0510SR,52
AR0510SR,33
AR0510SR,31
AR0510SR,36
AR0510SR,29
AR0510SR,26
AR0510SR,41
AR0510SR,15
AR0510SR,20
AR0510SR,24
AR0510SR,18
AR0510SR,21
AR0510SR,39
AR0510SR,35
AR0510SR,10
AR0510SR,12
AR0510SR,18
AR0510SR,19
AR0510SR,31
AR0510SR,19
AR0510SR,23
AR0510SR,33
AR0510SR,27
AR0510SR,59
AR0510SR,36
AR0510SR,17
AR0510SR,21
AR0510SR,27
AR0510SR,29
AR0510SR,52
AR0510SR,25
AR0510SR,45
AR0510SR,25
AR0510SR,25
AR0510SR,21
AR0510SR,41
AR0510SR,21
AR0510SR,33
AR0510SR,44
AR0510SR,31
AR0510SR,31
AR0510SR,23
AR0510SR,70
AR0510SR,65
AR0510SR,72
AR0510SR,66
AR0510SR,70
AR0510SR,77
AR0510SR,64
AR0510SR,59
AR0510SR,70
AR0510SR,67
AR0510SR,58
AR0510SR,62
AR0510SR,59
AR0510SR,67
AR0510SR,82
AR0510SR,67
AR0510SR,56
AR0510SR,50
AR0510SR,58
AR0510SR,79
AR0510SR,68
AR0510SR,65
AR0510SR,60
AR0510SR,54
AR0510SR,68
AR0510SR,58
AR0510SR,52
AR0510SR,59
AR0510SR,55
AR0510SR,52
AR0510SR,56
AR0510SR,47
AR0510SR,48
AR0510SR,52
AR0510SR,54
AR0510SR,50
AR0510SR,59
AR0510SR,53
AR0510SR,56
AR0510SR,47
AR0510SR,52
AR0510SR,46
AR0510SR,37
AR0510SR,41
AR0510SR,40
AR0510SR,16
AR0510SR,17
AR0510SR,15
AR0510SR,23
AR0510SR,25
AR0510SR,23
AR0510SR,31
AR0510SR,27
AR0510SR,25
AR0510SR,28
AR0510SR,18
AR0510SR,17
AR0510SR,31
AR0510SR,47
AR0510SR,22
AR0510SR,26
AR0510SR,12
AR0510SR,44
AR0510SR,41
AR0510SR,47
AR0510SR,33
AR0510SR,63
AR0510SR,50
AR0510SR,79
AR0510SR,59
AR0510SR,55
AR0510SR,48
AR0510SR,54
AR0510SR,46
AR0510SR,80
AR0510SR,72
AR0510SR,79
AR0510SR,47
AR0510SR,81
AR0510SR,62
AR0510SR,46
AR0510SR,46
AR0510SR,24
AR0510SR,21
AR0510SR,26
AR0510SR,34
AR0510SR,83
AR0510SR,64
AR0510SR,77
AR0510SR,58
AR0510SR,67
AR0510SR,87
AR0510SR,76
AR0510SR,65
AR0510SR,35
AR0510SR,41
AR0510SR,53
AR0510SR,67
AR0510SR,49
AR0510SR,47
AR0510SR,38
AR0510SR,34
AR0510SR,27
AR0510SR,27
AR0510SR,17
AR0510SR,18
AR0510SR,32
AR0510SR,23
AR0510SR,23
AR0510SR,23
AR0510SR,35
AR0510SR,37
AR0510SR,33
AR0510SR,33
AR0510SR,40
AR0510SR,44
AR0510SR,48
AR0510SR,52
AR0510SR,34
AR0510SR,44
AR0510SR,42
AR0510SR,36
AR0510SR,37
AR0510SR,37
AR0510SR,40
AR0510SR,30
AR0510SR,36
AR0510SR,28
AR0510SR,28
AR0510SR,35
AR0510SR,36
AR0510SR,33
AR0510SR,40
AR0510SR,35
AR0510SR,47
AR0510SR,58
AR0510SR,44
AR0510SR,62
AR0510SR,52
AR0510SR,71
AR0510SR,60
AR0510SR,45
AR0510SR,56
AR0510SR,81
AR0510SR,39
AR0510SR,43
AR0510SR,64
AR0510SR,56
AR0510SR,38
AR0510SR,84
AR0510SR,72
AR0510SR,71
AR0510SR,57
AR0510SR,55
AR0510SR,30
AR0510SR,38
AR0510SR,33
AR0510SR,40
AR0510SR,28
AR0510SR,41
AR0510SR,34
AR0510SR,56
AR0510SR,29
AR0510SR,26
AR0510SR,25
AR0510SR,27
AR0510SR,18
AR0510SR,29
AR0510SR,46
AR0510SR,53
AR0510SR,38
AR0510SR,32
AR0510SR,53
AR0510SR,42
AR0510SR,38
AR0510SR,33
AR0510SR,35
AR0510SR,40
AR0510SR,29
AR0510SR,29
AR0510SR,37
AR0510SR,63
AR0510SR,65
AR0510SR,36
AR0510SR,36
AR0510SR,45
AR0510SR,23
AR0510SR,38
AR0510SR,48
AR0510SR,30
AR0510SR,79
AR0510SR,32
AR0510SR,44
AR0510SR,65
AR0510SR,62
AR0510SR,60
AR0510SR,56
AR0510SR,56
AR0510SR,89
AR0510SR,52
AR0510SR,12
AR0510SR,7
AR0510SR,42
AR0510SR,42
AR0510SR,24
AR0510SR,69
AR0510SR,35
AR0510SR,45
AR0510SR,23
AR0510SR,18
AR0510SR,30
AR0510SR,47
AR0510SR,40
AR0510SR,46
AR0510SR,92
AR0510SR,48
AR0510SR,102
AR0510SR,60
AR0510SR,47
AR0510SR,45
AR0510SR,37
AR0510SR,47
AR0510SR,45
AR0510SR,33
AR0510SR,49
AR0510SR,43
AR0510SR,38
AR0510SR,101
AR0510SR,87
AR0510SR,66
AR0510SR,91
AR0510SR,27
AR0510SR,77
AR0510SR,62
AR0510SR,10
AR0510SR,10
AR0510SR,8
AR0510SR,34
AR0510SR,47
AR0510SR,39
AR0510SR,41
AR0510SR,50
AR0510SR,44
AR0510SR,46
AR0510SR,34
AR0510SR,42
AR0510SR,30
AR0510SR,16
AR0510SR,29
AR0510SR,25
AR0510SR,14
AR0510SR,47
AR0510SR,42
AR0510SR,58
AR0510SR,68
AR0510SR,84
AR0510SR,14
AR0510SR,57
AR0510SR,52
AR0510SR,48
AR0510SR,59
AR0510SR,59
AR0510SR,57
AR0510SR,84
AR0510SR,49
AR0510SR,50
AR0510SR,55
AR0510SR,53
AR0510SR,28
AR0510SR,22
AR0510SR,15
AR0510SR,38
AR0510SR,11
AR0510SR,13
AR0510SR,34
AR0510SR,22
AR0510SR,39
AR0510SR,22
AR0510SR,54
AR0510SR,20
AR0510SR,25
AR0510SR,16
AR0510SR,12
AR0510SR,10
AR0510SR,16
AR0510SR,34
AR0510SR,27
AR0510SR,27
AR0510SR,29
AR0510SR,33
AR0510SR,42
AR0510SR,54
AR0510SR,39
AR0510SR,53
AR0510SR,45
AR0510SR,44
AR0510SR,44
AR0510SR,39
AR0510SR,35
AR0510SR,39
AR0510SR,32
AR0510SR,36
AR0510SR,42
AR0510SR,37
AR0510SR,47
AR0510SR,45
AR0510SR,34
AR0510SR,35
AR0510SR,34
AR0510SR,43
AR0510SR,39
AR0510SR,35
AR0510SR,28
AR0510SR,23
AR0510SR,34
AR0510SR,17
AR0510SR,13
AR0510SR,15
AR0510SR,13
AR0510SR,65
AR0510SR,44
AR0510SR,32
AR0510SR,54
AR0510SR,41
AR0510SR,47
AR0510SR,46
AR0510SR,43
AR0510SR,50
AR0510SR,43
AR0510SR,43
AR0510SR,43
AR0510SR,49
AR0510SR,44
AR0510SR,42
AR0510SR,43
AR0510SR,46
AR0510SR,36
AR0510SR,39
AR0510SR,41
AR0510SR,44
AR0510SR,37
AR0510SR,44
AR0510SR,44
AR0510SR,41
AR0510SR,41
AR0510SR,59
AR0510SR,36
AR0510SR,44
AR0510SR,49
AR0510SR,45
AR0510SR,46
AR0510SR,46
AR0510SR,40
AR0510SR,36
AR0510SR,41
AR0510SR,12
AR0510SR,97
AR0510SR,52
AR0510SR,41
AR0510SR,14
AR0510SR,94
AR0510SR,95
AR0510SR,48
AR0510SR,70
AR0510SR,108
AR0510SR,98
AR0510SR,55
AR0510SR,51
AR0510SR,66
AR0510SR,46
AR0510SR,55
AR0510SR,55
AR0510SR,53
AR0510SR,46
AR0510SR,40
AR0510SR,43
AR0510SR,43
AR0510SR,41
AR0510SR,47
AR0510SR,46
AR0510SR,45
AR0510SR,56
AR0510SR,57
AR0510SR,64
AR0510SR,54
AR0510SR,39
AR0510SR,55
AR0510SR,68
AR0510SR,102
AR0510SR,126
AR0510SR,73
AR0510SR,65
AR0510SR,35
AR0510SR,45
AR0510SR,68
AR0510SR,48
AR0510SR,99
AR0510SR,82
AR0510SR,107
AR0510SR,58
AR0510SR,59
AR0510SR,52
AR0510SR,54
AR0510SR,57
AR0510SR,69
AR0510SR,118
AR0510SR,62
AR0510SR,26
AR0510SR,46
AR0510SR,63
AR0510SR,95
AR0510SR,46
AR0510SR,51
AR0510SR,44
AR0510SR,46
AR0510SR,50
AR0510SR,46
AR0510SR,83
AR0510SR,41
AR0510SR,51
AR0510SR,48
AR0510SR,53
AR0510SR,47
AR0510SR,46
AR0510SR,30
AR0510SR,28
AR0510SR,90
AR0510SR,83
AR0510SR,24
AR0510SR,72
AR0510SR,66
AR0510SR,33
AR0510SR,124
AR0510SR,119
AR0510SR,114
AR0510SR,33
AR0510SR,62
AR0510SR,13
AR0510SR,37
AR0510SR,15
AR0510SR,8
AR0510SR,10
AR0510SR,14
AR0510SR,59
AR0510SR,37
AR0510SR,54
AR0510SR,11
AR0510SR,41
AR0510SR,22
AR0510SR,30
AR0510SR,45
AR0510SR,28
AR0510SR,21
AR0510SR,38
AR0510SR,33
AR0510SR,47
AR0510SR,41
AR0510SR,34
AR0510SR,24
AR0510SR,24
AR0510SR,27
AR0510SR,22
AR0510SR,12
AR0510SR,32
AR0510SR,31
AR0510SR,27
AR0510SR,45
AR0510SR,42
AR0510SR,41
AR0510SR,53
AR0510SR,23
AR0510SR,32
AR0510SR,24
AR0510SR,24
AR0510SR,27
AR0510SR,37
AR0510SR,56
AR0510SR,47
AR0510SR,26
AR0510SR,43
AR0510SR,62
AR0510SR,65
AR0510SR,85
AR0510SR,50
AR0510SR,30
AR0510SR,82
AR0510SR,69
AR0510SR,44
AR0510SR,48
AR0510SR,36
AR0510SR,15
AR0510SR,41
AR0510SR,27
AR0510SR,28
AR0510SR,36
AR0510SR,47
AR0510SR,53
AR0510SR,49
AR0510SR,57
AR0510SR,47
AR0510SR,53
AR0510SR,37
AR0510SR,27
AR0510SR,30
AR0510SR,20
AR0510SR,44
AR0510SR,52
AR0510SR,61
AR0510SR,49
AR0510SR,59
AR0510SR,23
AR0510SR,20
AR0510SR,54
AR0510SR,40
AR0510SR,41
AR0510SR,26
AR0510SR,66
AR0510SR,30
AR0510SR,27
AR0510SR,33
AR0510SR,28
AR0510SR,24
AR0510SR,25
AR0510SR,39
AR0510SR,33
AR0510SR,55
AR0510SR,37
AR0510SR,69
AR0510SR,101
AR0510SR,75
AR0510SR,95
AR0510SR,44
AR0510SR,63
AR0510SR,30
AR0510SR,66
AR0510SR,37
AR0510SR,40
AR0510SR,98
AR0510SR,84
AR0510SR,112
AR0510SR,69
AR0510SR,18
AR0510SR,72
AR0510SR,37
AR0510SR,51
AR0510SR,96
AR0510SR,109
AR0510SR,74
AR0510SR,92
AR0510SR,53
AR0510SR,91
AR0510SR,60
AR0510SR,53
AR0510SR,56
AR0510SR,80
AR0510SR,83
AR0510SR,71
AR0510SR,88
AR0510SR,74
AR0510SR,75
AR0510SR,50
AR0510SR,29
AR0510SR,24
AR0510SR,40
AR0510SR,13
AR0510SR,22
AR0510SR,58
AR0510SR,65
AR0510SR,47
AR0510SR,33
AR0510SR,26
AR0510SR,44
AR0510SR,64
AR0510SR,55
AR0510SR,33
AR0510SR,34
AR0510SR,48
AR0510SR,19
AR0510SR,36
AR0510SR,51
AR0510SR,62
AR0510SR,50
AR0510SR,71
AR0510SR,65
AR0510SR,55
AR0510SR,60
AR0510SR,58
AR0510SR,66
AR0510SR,71
AR0510SR,68
AR0510SR,92
AR0510SR,77
AR0510SR,73
AR0510SR,16
AR0510SR,66
AR0510SR,41
AR0510SR,38
AR0510SR,97
AR0510SR,50
AR0510SR,56
AR0510SR,27
AR0510SR,67
AR0510SR,30
AR0510SR,28
AR0510SR,71
AR0510SR,46
AR0510SR,40
AR0510SR,52
AR0510SR,26
AR0510SR,45
AR0511SR,7
AR0511SR,6
AR0511SR,11
AR0511SR,43
AR0511SR,51
AR0511SR,19
AR0511SR,34
AR0511SR,30
AR0511SR,39
AR0511SR,44
AR0511SR,49
AR0511SR,41
AR0511SR,41
AR0511SR,35
AR0511SR,13
AR0511SR,17
AR0511SR,15
AR0511SR,40
AR0511SR,24
AR0511SR,54
AR0511SR,86
AR0511SR,29
AR0511SR,28
AR0511SR,25
AR0511SR,43
AR0511SR,29
AR0511SR,36
AR0511SR,36
AR0511SR,26
AR0511SR,27
AR0511SR,25
AR0511SR,37
AR0511SR,25
AR0511SR,22
AR0511SR,47
AR0511SR,51
AR0511SR,43
AR0511SR,59
AR0511SR,62
AR0511SR,63
AR0511SR,53
AR0511SR,64
AR0511SR,29
AR0511SR,40
AR0511SR,36
AR0511SR,41
AR0511SR,47
AR0511SR,49
AR0511SR,18
AR0511SR,46
AR0511SR,50
AR0511SR,28
AR0511SR,24
AR0511SR,34
AR0511SR,24
AR0511SR,31
AR0511SR,31
AR0511SR,9
AR0511SR,18
AR0511SR,11
AR0511SR,33
AR0511SR,16
AR0511SR,15
AR0511SR,11
AR0511SR,13
AR0511SR,24
AR0511SR,24
AR0511SR,26
AR0511SR,26
AR0511SR,26
AR0511SR,30
AR0511SR,24
AR0511SR,34
AR0511SR,25
AR0511SR,30
AR0511SR,27
AR0511SR,23
AR0511SR,23
AR0511SR,13
AR0511SR,19
AR0511SR,24
AR0511SR,26
AR0511SR,24
AR0511SR,47
AR0511SR,43
AR0511SR,37
AR0511SR,35
AR0511SR,25
AR0511SR,21
AR0511SR,18
AR0511SR,25
AR0511SR,42
AR0511SR,44
AR0511SR,44
AR0511SR,44
AR0511SR,58
AR0511SR,36
AR0511SR,31
AR0511SR,48
AR0511SR,72
AR0511SR,50
AR0511SR,56
AR0511SR,76
AR0511SR,38
AR0511SR,23
AR0511SR,23
AR0511SR,39
AR0511SR,35
AR0511SR,35
AR0511SR,37
AR0511SR,39
AR0511SR,32
AR0511SR,41
AR0511SR,36
AR0511SR,42
AR0511SR,44
AR0511SR,49
AR0511SR,34
AR0511SR,35
AR0511SR,33
AR0511SR,53
AR0511SR,16
AR0511SR,13
AR0511SR,13
AR0511SR,11
AR0511SR,58
AR0511SR,26
AR0511SR,22
AR0511SR,28
AR0511SR,40
AR0511SR,23
AR0511SR,25
AR0511SR,63
AR0511SR,45
AR0511SR,76
AR0511SR,66
AR0511SR,75
AR0511SR,52
AR0511SR,64
AR0511SR,55
AR0511SR,43
AR0511SR,42
AR0511SR,53
AR0511SR,49
AR0511SR,27
AR0511SR,26
AR0511SR,26
AR0511SR,26
AR0511SR,54
AR0511SR,44
AR0511SR,56
AR0511SR,23
AR0511SR,24
AR0511SR,33
AR0511SR,17
AR0511SR,30
AR0511SR,19
AR0511SR,19
AR0511SR,21
AR0511SR,23
AR0511SR,23
AR0511SR,27
AR0511SR,24
AR0511SR,34
AR0511SR,51
AR0511SR,40
AR0511SR,30
AR0511SR,29
AR0511SR,39
AR0511SR,24
AR0511SR,23
AR0511SR,7
AR0511SR,8
AR0511SR,19
AR0511SR,7
AR0511SR,20
AR0511SR,20
AR0511SR,30
AR0511SR,11
AR0511SR,30
AR0511SR,30
AR0511SR,39
AR0511SR,30
AR0511SR,31
AR0511SR,31
AR0511SR,32
AR0511SR,27
AR0511SR,17
AR0511SR,28
AR0511SR,41
AR0511SR,28
AR0511SR,29
AR0511SR,22
AR0511SR,26
AR0511SR,28
AR0511SR,24
AR0511SR,80
AR0511SR,51
AR0511SR,62
AR0511SR,76
AR0511SR,76
AR0511SR,82
AR0511SR,65
AR0511SR,72
AR0511SR,20
AR0511SR,15
AR0511SR,34
AR0511SR,38
AR0511SR,31
AR0511SR,126
AR0511SR,76
AR0511SR,71
AR0511SR,82
AR0511SR,69
AR0511SR,73
AR0511SR,77
AR0511SR,85
AR0511SR,82
AR0511SR,87
AR0511SR,21
AR0511SR,44
AR0511SR,23
AR0511SR,22
AR0511SR,23
AR0511SR,22
AR0511SR,21
AR0511SR,19
AR0511SR,31
AR0511SR,30
AR0511SR,45
AR0511SR,18
AR0511SR,19
AR0511SR,27
AR0511SR,76
AR0511SR,52
AR0511SR,74
AR0511SR,119
AR0511SR,101
AR0511SR,99
AR0511SR,118
AR0511SR,95
AR0511SR,67
AR0511SR,56
AR0511SR,56
AR0511SR,57
AR0511SR,59
AR0511SR,73
AR0511SR,58
AR0511SR,30
AR0511SR,25
AR0511SR,60
AR0511SR,24
AR0511SR,24
AR0511SR,28
AR0511SR,22
AR0511SR,22
AR0511SR,60
AR0511SR,58
AR0511SR,69
AR0511SR,57
AR0511SR,61
AR0511SR,50
AR0511SR,69
AR0511SR,28
AR0511SR,60
AR0511SR,48
AR0511SR,29
AR0511SR,35
AR0511SR,30
AR0511SR,57
AR0511SR,32
AR0511SR,66
AR0511SR,64
AR0511SR,34
AR0511SR,48
AR0511SR,37
AR0511SR,45
AR0511SR,57
AR0511SR,60
AR0511SR,58
AR0511SR,62
AR0511SR,58
AR0511SR,68
AR0511SR,90
AR0511SR,65
AR0511SR,69
AR0511SR,54
AR0511SR,20
AR0511SR,25
AR0511SR,24
AR0511SR,24
AR0511SR,28
AR0511SR,22
AR0511SR,20
AR0511SR,19
AR0511SR,17
AR0511SR,22
AR0511SR,47
AR0511SR,52
AR0511SR,56
AR0511SR,58
AR0511SR,70
AR0511SR,43
AR0511SR,56
AR0511SR,51
AR0511SR,56
AR0511SR,58
AR0511SR,33
AR0511SR,63
AR0511SR,94
AR0511SR,10
AR0511SR,12
AR0511SR,11
AR0511SR,25
AR0511SR,41
AR0511SR,23
AR0511SR,13
AR0511SR,15
AR0511SR,10
AR0511SR,41
AR0511SR,21
AR0511SR,53
AR0511SR,14
AR0511SR,82
AR0511SR,26
AR0511SR,31
AR0511SR,55
AR0511SR,22
AR0511SR,42
AR0511SR,76
AR0511SR,97
AR0511SR,46
AR0511SR,80
AR0511SR,107
AR0511SR,88
AR0511SR,36
AR0511SR,91
AR0511SR,41
AR0511SR,31
AR0511SR,19
AR0511SR,29
AR0511SR,23
AR0511SR,36
AR0511SR,23
AR0511SR,21
AR0511SR,31
AR0511SR,22
AR0511SR,19
AR0511SR,64
AR0511SR,80
AR0511SR,96
AR0511SR,56
AR0511SR,48
AR0511SR,63
AR0511SR,65
AR0511SR,55
AR0511SR,54
AR0511SR,7
AR0511SR,8
AR0511SR,23
AR0511SR,23
AR0511SR,27
AR0511SR,44
AR0511SR,44
AR0511SR,44
AR0511SR,74
AR0511SR,17
AR0511SR,22
AR0511SR,20
AR0511SR,12
AR0511SR,16
AR0511SR,29
AR0511SR,26
AR0511SR,22
AR0511SR,24
AR0511SR,19
AR0511SR,38
AR0511SR,44
AR0511SR,53
AR0511SR,50
AR0511SR,50
AR0511SR,54
AR0511SR,11
AR0511SR,16
AR0511SR,15
AR0511SR,21
AR0511SR,42
AR0511SR,21
AR0511SR,41
AR0511SR,41
AR0511SR,60
AR0511SR,74
AR0511SR,46
AR0511SR,51
AR0511SR,29
AR0511SR,27
AR0511SR,20
AR0511SR,14
AR0511SR,17
AR0511SR,41
AR0511SR,25
AR0511SR,46
AR0511SR,48
AR0511SR,84
AR0511SR,79
AR0511SR,58
AR0511SR,59
AR0511SR,85
AR0511SR,98
AR0511SR,60
AR0511SR,45
AR0511SR,43
AR0511SR,75
AR0511SR,69
AR0511SR,18
AR0511SR,19
AR0511SR,77
AR0511SR,57
AR0511SR,54
AR0511SR,53
AR0511SR,23
AR0511SR,27
AR0511SR,40
AR0511SR,23
AR0511SR,34
AR0511SR,33
AR0511SR,23
AR0511SR,47
AR0511SR,42
AR0511SR,30
AR0511SR,109
AR0511SR,33
AR0511SR,26
AR0511SR,79
AR0511SR,41
AR0511SR,43
AR0511SR,28
AR0511SR,69
AR0511SR,68
AR0511SR,28
AR0511SR,71
AR0511SR,75
AR0511SR,81
AR0511SR,69
AR0511SR,59
AR0511SR,29
AR0511SR,19
AR0511SR,23
AR0511SR,20
AR0511SR,7
AR0511SR,8
AR0511SR,73
AR0511SR,54
AR0511SR,47
AR0511SR,42
AR0511SR,57
AR0511SR,47
AR0511SR,41
AR0511SR,17
AR0511SR,72
AR0511SR,37
AR0511SR,6
AR0511SR,10
AR0511SR,9
AR0511SR,52
AR0511SR,24
AR0511SR,60
AR0511SR,21
AR0511SR,45
AR0511SR,26
AR0511SR,25
AR0511SR,38
AR0511SR,12
AR0511SR,58
AR0511SR,20
AR0511SR,56
AR0511SR,46
AR0511SR,54
AR0511SR,30
AR0511SR,24
AR0511SR,46
AR0511SR,47
AR0511SR,35
AR0511SR,22
AR0511SR,30
AR0511SR,21
AR0511SR,17
AR0511SR,9
AR0511SR,18
AR0511SR,41
AR0511SR,24
AR0511SR,21
AR0511SR,36
AR0511SR,21
AR0511SR,32
AR0511SR,45
AR0511SR,36
AR0511SR,9
AR0511SR,35
AR0511SR,32
AR0511SR,20
AR0511SR,19
AR0511SR,36
AR0511SR,70
AR0511SR,55
AR0511SR,73
AR0511SR,45
AR0511SR,97
AR0511SR,70
AR0511SR,59
AR0511SR,75
AR0511SR,63
AR0511SR,80
AR0511SR,26
AR0511SR,21
AR0511SR,46
AR0511SR,55
AR0511SR,35
AR0511SR,79
AR0511SR,38
AR0511SR,34
AR0511SR,30
AR0511SR,30
AR0511SR,35
AR0511SR,84
AR0511SR,17
AR0511SR,25
AR0511SR,13
